,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2013-09-11,9,2013-09-11,28.37142857142857,43.699999999999996,68.92857142857143,1009.2214285714286,214.28571428571428,3.6999999999999997,366.0,149.28571428571428,392.2142857142857
2013-09-12,9,2013-09-12,25.2,44.30714285714286,80.64285714285714,1002.2357142857143,212.21428571428572,4.271428571428571,154.42857142857142,170.92857142857142,265.7142857142857
2013-09-13,9,2013-09-13,21.12142857142857,29.164285714285715,72.35714285714286,996.6071428571429,306.07142857142856,4.35,256.64285714285717,139.42857142857142,275.2142857142857
2013-09-14,9,2013-09-14,16.785714285714285,15.164285714285715,57.57142857142857,1005.7142857142857,324.07142857142856,4.292857142857143,394.35714285714283,159.92857142857142,355.2142857142857
2013-09-15,9,2013-09-15,16.635714285714286,12.192857142857141,56.357142857142854,1012.1214285714286,270.5,2.25,516.0,115.92857142857143,415.57142857142856
2013-09-16,9,2013-09-16,18.342857142857145,25.185714285714283,65.28571428571429,1009.3642857142858,319.57142857142856,3.4,43.714285714285715,138.21428571428572,170.14285714285714
2013-09-17,9,2013-09-17,13.985714285714286,9.885714285714286,49.57142857142857,1018.8857142857142,54.57142857142857,3.8785714285714286,670.2857142857143,62.07142857142857,441.57142857142856
2013-09-18,9,2013-09-18,15.907142857142857,11.62857142857143,54.214285714285715,1016.157142857143,245.07142857142858,1.5785714285714287,643.2857142857143,68.57142857142857,433.07142857142856
2013-09-19,9,2013-09-19,18.2,11.307142857142859,57.642857142857146,1011.7071428571428,243.14285714285714,2.1142857142857143,650.0,64.42857142857143,430.85714285714283
2013-09-20,9,2013-09-20,19.792857142857144,13.792857142857143,65.35714285714286,1008.6857142857143,211.5,2.2857142857142856,615.6428571428571,72.42857142857143,419.14285714285717
2013-09-21,9,2013-09-21,20.57857142857143,21.150000000000002,69.85714285714286,1002.6071428571429,177.92857142857142,5.0928571428571425,217.07142857142858,174.71428571428572,301.57142857142856
2013-09-22,9,2013-09-22,18.63076923076923,18.0,63.07692307692308,998.5692307692308,314.46153846153845,4.146153846153846,568.2307692307693,98.3076923076923,423.38461538461536
2013-09-23,9,2013-09-23,14.414285714285715,10.75,55.5,1006.0500000000001,331.57142857142856,4.321428571428571,664.0714285714286,54.57142857142857,417.2857142857143
2013-09-24,9,2013-09-24,14.923076923076923,10.930769230769231,59.07692307692308,1005.7615384615384,312.53846153846155,3.5153846153846158,694.9230769230769,65.38461538461539,441.3076923076923
2013-09-25,9,2013-09-25,16.876923076923077,12.46923076923077,59.76923076923077,1004.4000000000001,330.3076923076923,1.4538461538461538,488.38461538461536,124.6923076923077,399.46153846153845
2013-09-26,9,2013-09-26,17.376923076923077,19.73076923076923,68.46153846153847,1007.2,37.15384615384615,2.0538461538461537,116.46153846153847,200.07692307692307,261.46153846153845
2013-09-27,9,2013-09-27,16.453846153846154,17.753846153846155,66.53846153846153,1013.5307692307692,33.61538461538461,2.5923076923076924,189.53846153846155,157.46153846153845,269.38461538461536
2013-09-28,9,2013-09-28,18.26923076923077,15.915384615384616,59.07692307692308,1016.3153846153847,60.38461538461539,2.869230769230769,554.6153846153846,103.6923076923077,393.0
2013-09-29,9,2013-09-29,17.207692307692305,14.115384615384615,66.61538461538461,1012.1384615384615,72.0,2.3,372.15384615384613,171.3846153846154,348.6923076923077
2013-09-30,9,2013-09-30,17.53846153846154,15.73076923076923,64.92307692307692,1007.823076923077,100.61538461538461,1.3076923076923077,567.4615384615385,97.6923076923077,393.7692307692308
2013-10-01,10,2013-10-01,19.976923076923075,22.86923076923077,64.0,1005.5230769230768,293.2307692307692,2.476923076923077,542.6923076923077,88.38461538461539,385.46153846153845
2013-10-02,10,2013-10-02,22.138461538461538,24.96153846153846,66.61538461538461,1005.2076923076924,278.46153846153845,3.5153846153846158,571.5384615384615,80.61538461538461,384.53846153846155
2013-10-03,10,2013-10-03,21.0,23.384615384615383,62.46153846153846,1009.4307692307692,280.84615384615387,1.146153846153846,189.0,184.53846153846155,295.3076923076923
2013-10-04,10,2013-10-04,21.83846153846154,38.53846153846154,77.76923076923077,1007.8384615384615,250.46153846153845,2.1307692307692307,273.61538461538464,150.46153846153845,311.7692307692308
2013-10-05,10,2013-10-05,20.976923076923075,36.80769230769231,81.6923076923077,1008.6153846153846,54.84615384615385,1.2307692307692308,167.76923076923077,162.07692307692307,250.30769230769232
2013-10-06,10,2013-10-06,20.292307692307695,37.292307692307695,82.0,1009.2461538461539,122.23076923076923,3.930769230769231,0.15384615384615385,62.76923076923077,62.84615384615385
2013-10-07,10,2013-10-07,21.653846153846153,38.53076923076923,86.92307692307692,1002.2769230769231,185.3846153846154,8.146153846153847,8.23076923076923,128.23076923076923,130.15384615384616
2013-10-08,10,2013-10-08,15.515384615384615,9.176923076923076,58.0,1014.3615384615385,245.76923076923077,4.1,430.2307692307692,116.23076923076923,344.61538461538464
2013-10-09,10,2013-10-09,14.646153846153847,10.023076923076925,60.61538461538461,1018.3153846153847,57.76923076923077,5.253846153846154,25.307692307692307,207.92307692307693,222.92307692307693
2013-10-10,10,2013-10-10,13.299999999999999,36.483333333333334,83.66666666666667,1012.4666666666667,44.5,5.95,0.0,117.16666666666667,117.16666666666667
2013-10-11,10,2013-10-11,16.866666666666667,39.68333333333333,81.83333333333333,1008.0583333333334,49.5,5.683333333333334,6.333333333333333,123.25,125.83333333333333
2013-10-12,10,2013-10-12,18.224999999999998,29.333333333333332,61.166666666666664,1012.3416666666667,62.666666666666664,5.791666666666667,444.1666666666667,115.83333333333333,342.9166666666667
2013-10-13,10,2013-10-13,15.63846153846154,17.16923076923077,67.92307692307692,1018.0923076923077,76.3076923076923,4.892307692307693,334.0,145.53846153846155,302.15384615384613
2013-10-14,10,2013-10-14,14.438461538461537,16.915384615384617,67.92307692307692,1017.1923076923077,75.84615384615384,1.5230769230769232,455.15384615384613,94.84615384615384,325.7692307692308
2013-10-15,10,2013-10-15,15.846153846153847,19.03846153846154,70.84615384615384,1013.3,74.84615384615384,2.123076923076923,586.9230769230769,58.0,340.84615384615387
2013-10-16,10,2013-10-16,16.533333333333335,23.175,79.16666666666667,1007.0333333333333,117.08333333333333,1.4083333333333332,2.9166666666666665,168.16666666666666,169.83333333333334
2013-10-17,10,2013-10-17,19.808333333333334,31.3,73.5,1001.3666666666667,226.33333333333334,2.65,144.41666666666666,136.16666666666666,210.91666666666666
2013-10-18,10,2013-10-18,16.03846153846154,13.307692307692308,59.23076923076923,1002.0307692307692,284.0,5.038461538461538,566.9230769230769,65.38461538461539,331.2307692307692
2013-10-19,10,2013-10-19,14.65,16.925,61.5,1003.275,190.0,2.6166666666666667,16.583333333333332,184.08333333333334,192.91666666666666
2013-10-20,10,2013-10-20,12.924999999999999,9.266666666666667,51.916666666666664,1004.8666666666667,291.1666666666667,4.516666666666667,614.0,71.0,355.75
2013-10-21,10,2013-10-21,13.9,12.941666666666668,53.333333333333336,1009.725,222.91666666666666,2.858333333333333,576.25,77.66666666666667,343.0833333333333
2013-10-22,10,2013-10-22,15.075000000000001,19.008333333333333,67.0,999.9499999999999,240.83333333333334,3.858333333333333,287.5,106.25,228.66666666666666
2013-10-23,10,2013-10-23,9.616666666666667,14.558333333333332,61.75,996.1750000000001,155.75,2.0416666666666665,13.5,119.66666666666667,124.25
2013-10-24,10,2013-10-24,8.466666666666667,7.658333333333334,50.5,1003.1999999999999,276.4166666666667,5.574999999999999,418.6666666666667,115.33333333333333,309.4166666666667
2013-10-25,10,2013-10-25,8.233333333333334,9.408333333333333,54.333333333333336,1010.6,308.1666666666667,5.0,307.75,154.83333333333334,265.8333333333333
2013-10-26,10,2013-10-26,8.575000000000001,9.174999999999999,52.0,1009.5500000000001,225.16666666666666,5.625,611.0,63.25,331.6666666666667
2013-10-27,10,2013-10-27,10.541666666666666,9.416666666666666,48.333333333333336,1005.3166666666666,283.0,4.625,534.9166666666666,79.83333333333333,317.5
2013-10-28,10,2013-10-28,10.645454545454546,11.081818181818182,53.63636363636363,1013.6363636363636,256.09090909090907,3.309090909090909,574.1818181818181,83.63636363636364,340.90909090909093
2013-10-29,10,2013-10-29,9.683333333333334,12.475,53.916666666666664,1019.4499999999999,31.916666666666668,1.7916666666666667,496.3333333333333,85.33333333333333,302.9166666666667
2013-10-30,10,2013-10-30,12.7,18.490909090909092,67.0,1014.7181818181817,220.45454545454547,2.4727272727272727,37.36363636363637,141.0909090909091,156.45454545454547
2013-10-31,10,2013-10-31,16.245454545454546,30.327272727272728,78.27272727272727,1008.6636363636363,183.8181818181818,5.054545454545455,0.0,92.36363636363636,92.36363636363636
2013-11-01,11,2013-11-01,19.045454545454547,32.018181818181816,83.0,993.0727272727272,220.9090909090909,8.636363636363637,37.0,99.45454545454545,115.27272727272727
2013-11-02,11,2013-11-02,15.5,16.599999999999998,61.63636363636363,995.1,177.45454545454547,1.8818181818181818,241.63636363636363,133.36363636363637,245.27272727272728
2013-11-03,11,2013-11-03,7.509090909090909,11.127272727272727,61.54545454545455,1010.3090909090909,347.3636363636364,5.718181818181818,181.9090909090909,152.8181818181818,209.0909090909091
2013-11-04,11,2013-11-04,3.772727272727273,5.0636363636363635,42.54545454545455,1026.8,33.09090909090909,3.6,672.5454545454545,57.27272727272727,332.45454545454544
2013-11-05,11,2013-11-05,8.700000000000001,12.2,59.09090909090909,1026.9727272727273,129.72727272727272,2.2636363636363637,229.27272727272728,150.0909090909091,239.0
2013-11-06,11,2013-11-06,12.6,14.1,67.18181818181819,1017.6181818181817,183.0,3.690909090909091,327.8181818181818,135.0,246.8181818181818
2013-11-07,11,2013-11-07,13.881818181818181,26.018181818181816,86.45454545454545,1001.3454545454545,266.8181818181818,5.045454545454546,4.818181818181818,58.45454545454545,58.81818181818182
2013-11-08,11,2013-11-08,7.145454545454545,7.527272727272727,50.27272727272727,1007.5,296.6363636363636,6.245454545454546,364.8181818181818,89.27272727272727,232.72727272727272
2013-11-09,11,2013-11-09,6.027272727272727,10.381818181818183,54.0,1014.1909090909091,258.0,2.9818181818181815,134.45454545454547,147.8181818181818,191.45454545454547
2013-11-10,11,2013-11-10,11.045454545454545,10.145454545454545,52.45454545454545,1002.0,263.8181818181818,6.418181818181818,296.90909090909093,87.27272727272727,204.72727272727272
2013-11-11,11,2013-11-11,8.345454545454546,10.072727272727272,50.36363636363637,1011.2909090909092,265.6363636363636,4.154545454545455,220.54545454545453,129.0909090909091,222.1818181818182
2013-11-12,11,2013-11-12,2.1999999999999997,9.5,62.72727272727273,1010.6545454545455,337.09090909090907,6.3090909090909095,1.9090909090909092,89.81818181818181,90.0
2013-11-13,11,2013-11-13,0.5818181818181819,3.8272727272727276,45.54545454545455,1017.6727272727272,322.3636363636364,4.827272727272727,642.7272727272727,54.45454545454545,301.6363636363636
2013-11-14,11,2013-11-14,6.090909090909091,5.181818181818182,38.90909090909091,1013.5545454545455,259.54545454545456,5.363636363636363,620.4545454545455,51.45454545454545,293.8181818181818
2013-11-15,11,2013-11-15,8.136363636363637,5.990909090909091,54.09090909090909,1013.7363636363636,231.8181818181818,2.8000000000000003,170.63636363636363,143.1818181818182,209.0909090909091
2013-11-16,11,2013-11-16,10.5,16.636363636363637,65.27272727272727,1016.5272727272727,224.8181818181818,1.0545454545454545,432.3636363636364,70.81818181818181,249.8181818181818
2013-11-17,11,2013-11-17,14.20909090909091,24.79090909090909,87.18181818181819,1011.0454545454545,153.63636363636363,3.6,0.0,63.36363636363637,63.36363636363637
2013-11-18,11,2013-11-18,15.045454545454545,12.327272727272726,59.90909090909091,995.5,258.72727272727275,6.072727272727272,454.90909090909093,71.54545454545455,254.72727272727272
2013-11-19,11,2013-11-19,6.681818181818182,6.654545454545455,44.54545454545455,1008.0090909090909,320.90909090909093,6.427272727272728,505.90909090909093,74.27272727272727,262.3636363636364
2013-11-20,11,2013-11-20,2.618181818181818,3.627272727272727,43.81818181818182,1024.5181818181818,28.0,3.772727272727273,569.9090909090909,62.63636363636363,272.45454545454544
2013-11-21,11,2013-11-21,4.845454545454545,10.663636363636364,64.18181818181819,1024.918181818182,113.18181818181819,1.9636363636363638,366.8181818181818,89.0,229.45454545454547
2013-11-22,11,2013-11-22,10.663636363636364,26.10909090909091,89.81818181818181,1010.6636363636363,243.27272727272728,4.045454545454546,1.5454545454545454,84.54545454545455,84.9090909090909
2013-11-23,11,2013-11-23,5.472727272727273,5.154545454545455,52.54545454545455,1006.1272727272727,307.45454545454544,5.809090909090909,399.54545454545456,79.0,231.36363636363637
2013-11-24,11,2013-11-24,-3.3545454545454545,2.2818181818181817,33.54545454545455,1011.7090909090908,315.54545454545456,9.409090909090908,526.9090909090909,70.54545454545455,258.54545454545456
2013-11-25,11,2013-11-25,-2.109090909090909,6.5,46.09090909090909,1020.9363636363636,272.72727272727275,3.6,574.5454545454545,51.63636363636363,256.09090909090907
2013-11-26,11,2013-11-26,2.727272727272727,16.918181818181818,52.45454545454545,1015.9,203.0,2.127272727272727,0.0,75.63636363636364,75.63636363636364
2013-11-27,11,2013-11-27,8.190000000000001,32.339999999999996,95.8,986.8100000000001,289.3,5.59,0.0,48.8,48.8
2013-11-28,11,2013-11-28,-0.10909090909090911,5.218181818181818,47.72727272727273,1013.8,300.72727272727275,6.245454545454546,557.1818181818181,53.36363636363637,249.72727272727272
2013-11-29,11,2013-11-29,0.8181818181818182,4.672727272727273,54.45454545454545,1025.2545454545455,324.8181818181818,2.4545454545454546,350.6363636363636,81.81818181818181,215.9090909090909
2013-11-30,11,2013-11-30,-1.3454545454545455,7.681818181818182,57.45454545454545,1029.1636363636364,89.18181818181819,2.3181818181818183,346.3636363636364,93.27272727272727,216.36363636363637
2013-12-01,12,2013-12-01,4.754545454545454,11.172727272727274,75.63636363636364,1011.7181818181817,294.6363636363636,1.6,231.72727272727272,115.81818181818181,187.72727272727272
2013-12-02,12,2013-12-02,6.7272727272727275,12.227272727272727,71.36363636363636,1004.7272727272727,117.72727272727273,0.8454545454545456,73.0,96.72727272727273,118.63636363636364
2013-12-03,12,2013-12-03,6.76,13.529999999999998,75.3,1003.76,313.0,1.9300000000000002,328.1,103.5,220.8
2013-12-04,12,2013-12-04,7.87,14.88,78.7,1009.6700000000001,120.2,1.22,170.6,93.1,157.4
2013-12-05,12,2013-12-05,12.27,23.21,92.4,1007.9100000000001,190.7,3.7600000000000002,0.0,71.7,71.7
2013-12-06,12,2013-12-06,8.059999999999999,33.71,94.7,1007.14,333.7,4.21,0.0,32.1,32.1
2013-12-07,12,2013-12-07,3.38,9.46,70.8,1016.79,326.0,4.619999999999999,268.8,113.1,200.3
2013-12-08,12,2013-12-08,-1.35,11.82,64.4,1024.8,37.8,2.19,0.0,63.0,63.0
2013-12-09,12,2013-12-09,3.95,21.490000000000002,94.9,1008.22,169.2,3.2299999999999995,0.0,65.5,65.5
2013-12-10,12,2013-12-10,0.49000000000000005,14.11,92.1,1004.11,286.0,3.1399999999999997,0.3,44.1,44.1
2013-12-11,12,2013-12-11,-1.4545454545454546,5.290909090909091,57.54545454545455,1015.0181818181819,258.09090909090907,4.7727272727272725,319.8181818181818,97.81818181818181,200.72727272727272
2013-12-12,12,2013-12-12,-4.136363636363637,2.5727272727272728,47.09090909090909,1015.9363636363636,306.0,4.245454545454546,499.09090909090907,65.81818181818181,225.72727272727272
2013-12-13,12,2013-12-13,-0.61,7.93,51.1,1011.9799999999999,273.3,5.83,319.9,100.2,204.3
2013-12-14,12,2013-12-14,-3.12,12.61,75.3,1020.0600000000001,69.3,5.07,0.0,44.1,44.1
2013-12-15,12,2013-12-15,2.44,10.129999999999999,75.3,993.04,293.1,6.09,71.7,131.3,157.3
2013-12-16,12,2013-12-16,-2.87,4.55,54.2,1008.8,289.0,5.1899999999999995,483.4,73.4,231.3
2013-12-17,12,2013-12-17,-0.57,11.58,84.2,1008.36,154.0,2.31,0.0,39.1,39.1
2013-12-18,12,2013-12-18,-0.4299999999999999,5.34,65.0,1007.4100000000001,296.2,5.2,389.3,94.0,218.9
2013-12-19,12,2013-12-19,3.88,11.72,66.1,1009.53,234.3,5.33,369.6,85.9,217.3
2013-12-20,12,2013-12-20,6.51,12.75,72.7,1007.74,224.0,4.6,168.6,115.0,173.6
2013-12-21,12,2013-12-21,11.16,28.22,83.9,1005.6299999999999,218.8,5.41,214.6,100.7,178.8
2013-12-22,12,2013-12-22,17.09,35.86,82.9,1003.8399999999999,226.9,7.9,0.0,66.6,66.6
2013-12-23,12,2013-12-23,12.68,35.739999999999995,97.6,1005.64,256.2,3.04,0.0,28.8,28.8
2013-12-24,12,2013-12-24,1.56,6.659999999999999,62.6,1011.0,330.7,4.35,307.2,88.2,208.3
2013-12-25,12,2013-12-25,-4.09,4.0200000000000005,46.3,1022.7,296.6,2.4699999999999998,470.7,75.7,233.2
2013-12-26,12,2013-12-26,0.6,7.38,63.0,1013.8399999999999,250.7,3.55,145.3,89.3,127.0
2013-12-27,12,2013-12-27,1.33,7.32,61.7,1016.8799999999999,263.6,3.78,245.1,121.9,191.3
2013-12-28,12,2013-12-28,5.1899999999999995,11.620000000000001,65.2,1012.07,242.1,5.470000000000001,428.8,76.9,207.4
2013-12-29,12,2013-12-29,4.65,24.18,88.8,1001.49,148.7,2.5100000000000002,0.0,36.7,36.7
2013-12-30,12,2013-12-30,3.09,10.290000000000001,75.1,1006.1200000000001,306.6,4.93,0.0,87.5,87.5
2013-12-31,12,2013-12-31,-1.78,5.42,55.1,1009.57,257.9,4.09,161.7,115.9,166.8
2014-01-01,1,2014-01-01,-1.41,8.55,55.6,1018.7299999999999,271.2,2.8899999999999997,133.8,121.0,158.8
2014-01-02,1,2014-01-02,-1.3900000000000001,11.48,78.4,1005.14,46.8,5.99,0.0,35.6,35.6
2014-01-03,1,2014-01-03,-10.7,3.3899999999999997,56.7,1008.57,334.0,7.970000000000001,70.3,146.3,163.2
2014-01-04,1,2014-01-04,-7.01,6.12,56.6,1021.07,220.8,4.08,651.2,45.7,260.9
2014-01-05,1,2014-01-05,1.4300000000000002,15.62,76.4,1014.04,200.6,2.31,4.0,57.3,57.7
2014-01-06,1,2014-01-06,6.790000000000001,20.03,89.8,989.75,252.6,6.890000000000001,5.5,65.4,66.0
2014-01-07,1,2014-01-07,-13.559999999999999,1.35,43.0,1011.4,278.6,8.15,708.2,44.8,280.8
2014-01-08,1,2014-01-08,-8.73,4.5600000000000005,50.1,1022.6,266.4,3.75,604.0,60.4,261.9
2014-01-09,1,2014-01-09,-3.29,4.1899999999999995,58.8,1026.8799999999999,300.6,1.8699999999999999,637.0,52.0,270.8
2014-01-10,1,2014-01-10,1.73,14.89,83.4,1020.53,201.4,2.18,0.0,59.5,59.5
2014-01-11,1,2014-01-11,12.01,34.19,96.9,996.7,189.5,8.559999999999999,0.0,47.0,47.0
2014-01-12,1,2014-01-12,5.7,7.44,65.9,998.86,286.3,6.15,65.1,117.0,133.5
2014-01-13,1,2014-01-13,6.38,10.27,71.3,1008.57,188.9,4.85,326.7,114.7,217.7
2014-01-14,1,2014-01-14,7.7700000000000005,24.32,93.2,998.45,236.1,3.8,0.0,37.9,37.9
2014-01-15,1,2014-01-15,5.08,8.27,91.0,1005.07,176.4,2.8600000000000003,75.1,153.9,180.9
2014-01-16,1,2014-01-16,3.6799999999999997,11.74,83.4,1003.05,309.0,2.41,0.0,79.7,79.7
2014-01-17,1,2014-01-17,2.7199999999999998,8.3,70.8,1004.7,197.2,3.19,537.6,81.0,266.1
2014-01-18,1,2014-01-18,2.83,8.92,86.5,996.45,242.1,3.7299999999999995,0.1,88.5,88.5
2014-01-19,1,2014-01-19,-0.22727272727272727,6.7727272727272725,55.54545454545455,997.5454545454545,239.63636363636363,5.7727272727272725,217.54545454545453,120.0909090909091,184.63636363636363
2014-01-20,1,2014-01-20,5.21,9.040000000000001,60.7,993.7299999999999,251.6,5.58,37.4,99.3,111.4
2014-01-21,1,2014-01-21,-5.71,7.8,65.6,1003.95,23.7,5.34,0.0,54.6,54.6
2014-01-22,1,2014-01-22,-11.909090909090908,2.5545454545454547,51.63636363636363,1000.4636363636364,333.54545454545456,6.754545454545454,237.0,146.27272727272728,224.1818181818182
2014-01-23,1,2014-01-23,-9.727272727272727,2.3272727272727276,55.18181818181818,1010.8363636363637,286.90909090909093,4.709090909090909,561.3636363636364,72.27272727272727,278.54545454545456
2014-01-24,1,2014-01-24,-9.709090909090909,2.036363636363636,51.81818181818182,1016.7636363636364,288.90909090909093,5.327272727272727,641.2727272727273,58.45454545454545,289.45454545454544
2014-01-25,1,2014-01-25,-3.6181818181818177,6.045454545454546,62.72727272727273,993.7272727272727,212.45454545454547,7.5181818181818185,0.9090909090909091,116.9090909090909,117.0
2014-01-26,1,2014-01-26,-6.581818181818182,4.554545454545455,52.90909090909091,1001.4,252.27272727272728,4.954545454545454,322.0,96.63636363636364,207.54545454545453
2014-01-27,1,2014-01-27,2.6454545454545455,11.436363636363636,57.18181818181818,996.7090909090908,260.1818181818182,6.790909090909091,52.54545454545455,125.45454545454545,150.0909090909091
2014-01-28,1,2014-01-28,-8.636363636363637,3.6090909090909093,42.81818181818182,1016.6272727272727,313.0,3.3363636363636364,360.6363636363636,98.0,260.8181818181818
2014-01-29,1,2014-01-29,-6.927272727272728,2.2818181818181817,48.09090909090909,1010.8272727272728,285.54545454545456,4.5181818181818185,558.3636363636364,78.0,297.45454545454544
2014-01-30,1,2014-01-30,-5.3500000000000005,2.441666666666667,50.666666666666664,1019.3000000000001,232.66666666666666,2.0,646.25,46.083333333333336,290.4166666666667
2014-01-31,1,2014-01-31,1.7727272727272727,11.618181818181817,52.72727272727273,1010.2818181818183,262.72727272727275,2.9818181818181815,111.81818181818181,139.72727272727272,175.45454545454547
2014-02-01,2,2014-02-01,4.181818181818182,15.181818181818182,66.0,1014.8363636363637,133.0909090909091,2.4000000000000004,194.27272727272728,154.72727272727272,236.9090909090909
2014-02-02,2,2014-02-02,5.8,20.28181818181818,78.18181818181819,1004.9272727272728,274.0,2.6,219.0909090909091,128.9090909090909,226.54545454545453
2014-02-03,2,2014-02-03,0.22727272727272727,18.018181818181816,92.36363636363636,1010.6818181818181,18.181818181818183,4.445454545454545,0.0,36.0,36.0
2014-02-04,2,2014-02-04,-1.2,6.536363636363637,66.36363636363636,1020.2454545454547,306.90909090909093,1.2818181818181817,83.45454545454545,195.0,228.0
2014-02-05,2,2014-02-05,-0.4636363636363636,18.581818181818182,92.72727272727273,998.5909090909091,118.27272727272727,3.4181818181818184,3.8181818181818183,68.54545454545455,68.9090909090909
2014-02-06,2,2014-02-06,-3.1818181818181817,5.654545454545455,61.45454545454545,1014.6090909090909,319.90909090909093,2.9818181818181815,601.5454545454545,75.63636363636364,330.54545454545456
2014-02-07,2,2014-02-07,-2.875,4.283333333333333,60.166666666666664,1015.4666666666667,274.75,3.775,565.5,75.08333333333333,309.25
2014-02-08,2,2014-02-08,-3.8454545454545452,6.663636363636363,58.36363636363637,1015.3363636363637,296.0,2.2363636363636363,316.1818181818182,132.54545454545453,267.45454545454544
2014-02-09,2,2014-02-09,-3.9583333333333335,7.166666666666667,64.58333333333333,1009.9250000000001,279.5,1.825,327.1666666666667,111.33333333333333,253.66666666666666
2014-02-10,2,2014-02-10,-4.091666666666667,3.141666666666667,53.416666666666664,1010.7083333333334,312.75,5.133333333333334,560.4166666666666,84.58333333333333,321.0
2014-02-11,2,2014-02-11,-6.933333333333334,2.6333333333333333,54.666666666666664,1018.275,318.6666666666667,4.3999999999999995,659.3333333333334,61.583333333333336,338.5833333333333
2014-02-12,2,2014-02-12,-7.483333333333333,2.033333333333333,61.833333333333336,1023.1083333333332,67.58333333333333,2.5833333333333335,408.1666666666667,131.33333333333334,302.8333333333333
2014-02-13,2,2014-02-13,1.2090909090909092,18.21818181818182,90.45454545454545,992.9818181818181,45.27272727272727,10.136363636363637,0.2727272727272727,74.9090909090909,75.0
2014-02-14,2,2014-02-14,3.3333333333333335,7.108333333333333,58.083333333333336,986.9499999999999,274.4166666666667,8.633333333333333,500.8333333333333,107.83333333333333,318.0
2014-02-15,2,2014-02-15,0.5333333333333333,12.241666666666667,80.75,995.4083333333333,95.66666666666667,5.258333333333334,5.583333333333333,95.41666666666667,96.75
2014-02-16,2,2014-02-16,-2.9000000000000004,4.9750000000000005,58.666666666666664,1003.9083333333333,295.1666666666667,4.8,306.1666666666667,141.91666666666666,292.3333333333333
2014-02-17,2,2014-02-17,-4.133333333333334,2.4916666666666667,50.166666666666664,1017.6916666666666,332.0833333333333,3.8000000000000003,679.3333333333334,71.25,361.5833333333333
2014-02-18,2,2014-02-18,2.4454545454545453,10.30909090909091,79.0,1006.4272727272728,209.45454545454547,4.336363636363637,103.36363636363636,152.1818181818182,195.8181818181818
2014-02-19,2,2014-02-19,4.491666666666666,13.308333333333332,77.16666666666667,1000.2166666666667,196.75,4.933333333333334,92.75,118.33333333333333,145.75
2014-02-20,2,2014-02-20,4.825,7.708333333333333,64.83333333333333,1013.3166666666666,216.0,2.525,455.6666666666667,97.83333333333333,318.5
2014-02-21,2,2014-02-21,9.558333333333334,23.758333333333336,88.08333333333333,999.9583333333334,177.16666666666666,5.583333333333333,3.0,96.66666666666667,96.91666666666667
2014-02-22,2,2014-02-22,7.074999999999999,6.483333333333333,57.083333333333336,1006.75,234.91666666666666,5.233333333333333,610.4166666666666,71.16666666666667,366.75
2014-02-23,2,2014-02-23,6.7749999999999995,12.049999999999999,71.83333333333333,1004.7666666666668,270.3333333333333,2.375,518.5,106.83333333333333,344.9166666666667
2014-02-24,2,2014-02-24,1.3416666666666668,4.366666666666666,53.166666666666664,1002.625,291.6666666666667,5.916666666666667,544.9166666666666,92.75,362.3333333333333
2014-02-25,2,2014-02-25,-1.8833333333333335,4.983333333333333,50.833333333333336,1006.15,272.4166666666667,5.433333333333334,24.25,193.5,204.91666666666666
2014-02-26,2,2014-02-26,-2.5833333333333335,4.425,57.25,1001.8833333333333,273.0833333333333,4.966666666666667,218.08333333333334,151.75,231.66666666666666
2014-02-27,2,2014-02-27,-2.816666666666667,3.341666666666667,46.666666666666664,995.0666666666666,227.91666666666666,6.416666666666667,183.5,191.91666666666666,250.41666666666666
2014-02-28,2,2014-02-28,-7.933333333333334,2.5,41.416666666666664,1018.275,311.3333333333333,3.0500000000000003,750.6666666666666,61.583333333333336,416.6666666666667
2014-03-01,3,2014-03-01,-1.3083333333333333,7.641666666666667,54.0,1017.0083333333333,179.0,3.158333333333333,502.0833333333333,107.25,359.5833333333333
2014-03-02,3,2014-03-02,1.95,17.508333333333333,74.5,1008.5,313.0,2.8249999999999997,0.0,79.58333333333333,79.58333333333333
2014-03-03,3,2014-03-03,-6.483333333333333,7.433333333333334,54.75,1011.9833333333332,349.6666666666667,5.516666666666667,9.416666666666666,121.16666666666667,122.66666666666667
2014-03-04,3,2014-03-04,-5.075,4.391666666666667,44.666666666666664,1017.9,207.33333333333334,1.6083333333333334,126.25,233.33333333333334,303.5833333333333
2014-03-05,3,2014-03-05,0.7999999999999999,7.425,50.0,1014.3416666666667,178.83333333333334,1.9583333333333333,269.3333333333333,177.75,332.3333333333333
2014-03-06,3,2014-03-06,-4.358333333333333,3.7416666666666667,47.916666666666664,1025.3916666666667,57.083333333333336,3.6916666666666664,676.0,91.41666666666667,427.75
2014-03-07,3,2014-03-07,1.4916666666666665,7.583333333333333,66.75,1013.225,76.33333333333333,3.891666666666666,0.0,190.5,190.5
2014-03-08,3,2014-03-08,7.716666666666666,12.491666666666667,60.0,1000.9166666666666,295.8333333333333,3.6666666666666665,526.75,119.75,395.0833333333333
2014-03-09,3,2014-03-09,3.5833333333333335,5.866666666666667,50.666666666666664,1005.6916666666666,318.5,4.808333333333334,606.25,106.66666666666667,428.1666666666667
